,index,start,end,meas,std,flag,start_date,end_date
7094,7094,295.916667,295.958333,650.492701,53.8105,0.0,2020-10-22 22:00:00.028800,2020-10-22 22:59:59.971200
7095,7095,295.958333,296.0,,99999.9999,0.682,2020-10-22 22:59:59.971200,2020-10-23 00:00:00.000000
7096,7096,296.0,296.041667,,99999.9999,0.682,2020-10-23 00:00:00.000000,2020-10-23 01:00:00.028800
7097,7097,296.041667,296.083333,640.266275,53.479,0.0,2020-10-23 01:00:00.028800,2020-10-23 01:59:59.971200
7098,7098,296.083333,296.125,646.372462,58.8103,0.0,2020-10-23 01:59:59.971200,2020-10-23 03:00:00.000000
7099,7099,296.125,296.166667,651.819752,53.5084,0.0,2020-10-23 03:00:00.000000,2020-10-23 04:00:00.028800
7100,7100,296.166667,296.208333,668.795262,56.1467,0.0,2020-10-23 04:00:00.028800,2020-10-23 04:59:59.971200
7101,7101,296.208333,296.25,675.401929,56.0052,0.0,2020-10-23 04:59:59.971200,2020-10-23 06:00:00.000000
7102,7102,296.25,296.291667,678.244513,53.6258,0.0,2020-10-23 06:00:00.000000,2020-10-23 07:00:00.028800
7103,7103,296.291667,296.333333,692.352052,49.6135,0.0,2020-10-23 07:00:00.028800,2020-10-23 07:59:59.971200
7104,7104,296.333333,296.375,703.713476,56.2515,0.0,2020-10-23 07:59:59.971200,2020-10-23 09:00:00.000000
7105,7105,296.375,296.416667,703.967374,49.5039,0.0,2020-10-23 09:00:00.000000,2020-10-23 10:00:00.028800
7106,7106,296.416667,296.458333,697.219074,54.6617,0.0,2020-10-23 10:00:00.028800,2020-10-23 10:59:59.971200
7107,7107,296.458333,296.5,691.761653,57.5768,0.0,2020-10-23 10:59:59.971200,2020-10-23 12:00:00.000000
7108,7108,296.5,296.541667,,99999.9999,0.682,2020-10-23 12:00:00.000000,2020-10-23 13:00:00.028800
7109,7109,296.541667,296.583333,663.676328,47.3592,0.0,2020-10-23 13:00:00.028800,2020-10-23 13:59:59.971200
7110,7110,296.583333,296.625,639.110939,46.0191,0.0,2020-10-23 13:59:59.971200,2020-10-23 15:00:00.000000
7111,7111,296.625,296.666667,,99999.9999,0.682,2020-10-23 15:00:00.000000,2020-10-23 16:00:00.028800
7112,7112,296.666667,296.708333,,99999.9999,0.682,2020-10-23 16:00:00.028800,2020-10-23 16:59:59.971200
7113,7113,296.708333,296.75,625.331677,50.278,0.0,2020-10-23 16:59:59.971200,2020-10-23 18:00:00.000000
7114,7114,296.75,296.791667,622.958463,41.7651,0.0,2020-10-23 18:00:00.000000,2020-10-23 19:00:00.028800
7115,7115,296.791667,296.833333,638.752787,57.5432,0.0,2020-10-23 19:00:00.028800,2020-10-23 19:59:59.971200
7116,7116,296.833333,296.875,643.936912,51.3391,0.0,2020-10-23 19:59:59.971200,2020-10-23 21:00:00.000000
7117,7117,296.875,296.916667,652.684767,51.9514,0.0,2020-10-23 21:00:00.000000,2020-10-23 22:00:00.028800
7118,7118,296.916667,296.958333,654.886981,51.8102,0.0,2020-10-23 22:00:00.028800,2020-10-23 22:59:59.971200
7119,7119,296.958333,297.0,661.46213,49.1499,0.0,2020-10-23 22:59:59.971200,2020-10-24 00:00:00.000000
7120,7120,297.0,297.041667,664.530185,56.893,0.0,2020-10-24 00:00:00.000000,2020-10-24 01:00:00.028800
7121,7121,297.041667,297.083333,,99999.9999,0.682,2020-10-24 01:00:00.028800,2020-10-24 01:59:59.971200
7122,7122,297.083333,297.125,663.440718,50.1621,0.0,2020-10-24 01:59:59.971200,2020-10-24 03:00:00.000000
7123,7123,297.125,297.166667,658.972632,49.5302,0.0,2020-10-24 03:00:00.000000,2020-10-24 04:00:00.028800
7124,7124,297.166667,297.208333,675.0312,44.0055,0.0,2020-10-24 04:00:00.028800,2020-10-24 04:59:59.971200
7125,7125,297.208333,297.25,700.982074,59.463,0.0,2020-10-24 04:59:59.971200,2020-10-24 06:00:00.000000
7126,7126,297.25,297.291667,710.429827,50.823,0.0,2020-10-24 06:00:00.000000,2020-10-24 07:00:00.028800
7127,7127,297.291667,297.333333,720.772494,49.9555,0.0,2020-10-24 07:00:00.028800,2020-10-24 07:59:59.971200
7128,7128,297.333333,297.375,729.161428,54.7729,0.0,2020-10-24 07:59:59.971200,2020-10-24 09:00:00.000000
7129,7129,297.375,297.416667,739.763667,44.1937,0.0,2020-10-24 09:00:00.000000,2020-10-24 10:00:00.028800
7130,7130,297.416667,297.458333,,99999.9999,0.682,2020-10-24 10:00:00.028800,2020-10-24 10:59:59.971200
7131,7131,297.458333,297.5,,99999.9999,0.682,2020-10-24 10:59:59.971200,2020-10-24 12:00:00.000000
7132,7132,297.5,297.541667,713.323921,51.9188,0.0,2020-10-24 12:00:00.000000,2020-10-24 13:00:00.028800
7133,7133,297.541667,297.583333,717.68383,55.8462,0.0,2020-10-24 13:00:00.028800,2020-10-24 13:59:59.971200
7134,7134,297.583333,297.625,,99999.9999,0.682,2020-10-24 13:59:59.971200,2020-10-24 15:00:00.000000
7135,7135,297.625,297.666667,724.641314,56.0404,0.0,2020-10-24 15:00:00.000000,2020-10-24 16:00:00.028800
7136,7136,297.666667,297.708333,707.619132,53.1795,0.0,2020-10-24 16:00:00.028800,2020-10-24 16:59:59.971200
7137,7137,297.708333,297.75,719.193566,54.0109,0.0,2020-10-24 16:59:59.971200,2020-10-24 18:00:00.000000
7138,7138,297.75,297.791667,733.946567,52.9398,0.0,2020-10-24 18:00:00.000000,2020-10-24 19:00:00.028800
7139,7139,297.791667,297.833333,749.820192,54.2826,0.0,2020-10-24 19:00:00.028800,2020-10-24 19:59:59.971200
7140,7140,297.833333,297.875,756.741149,60.1644,0.0,2020-10-24 19:59:59.971200,2020-10-24 21:00:00.000000
7141,7141,297.875,297.916667,755.846639,49.7619,0.0,2020-10-24 21:00:00.000000,2020-10-24 22:00:00.028800
7142,7142,297.916667,297.958333,758.352008,55.3395,0.0,2020-10-24 22:00:00.028800,2020-10-24 22:59:59.971200
7143,7143,297.958333,298.0,762.281624,49.8206,0.0,2020-10-24 22:59:59.971200,2020-10-25 00:00:00.000000
7144,7144,298.0,298.041667,773.162634,53.7795,0.0,2020-10-25 00:00:00.000000,2020-10-25 01:00:00.028800
7145,7145,298.041667,298.083333,777.269219,46.6489,0.0,2020-10-25 01:00:00.028800,2020-10-25 01:59:59.971200
7146,7146,298.083333,298.125,,99999.9999,0.682,2020-10-25 01:59:59.971200,2020-10-25 03:00:00.000000
7147,7147,298.125,298.166667,,99999.9999,0.682,2020-10-25 03:00:00.000000,2020-10-25 04:00:00.028800
7148,7148,298.166667,298.208333,748.68876,52.3053,0.0,2020-10-25 04:00:00.028800,2020-10-25 04:59:59.971200
7149,7149,298.208333,298.25,752.510441,55.3539,0.0,2020-10-25 04:59:59.971200,2020-10-25 06:00:00.000000
7150,7150,298.25,298.291667,,99999.9999,0.682,2020-10-25 06:00:00.000000,2020-10-25 07:00:00.028800
7151,7151,298.291667,298.333333,752.537952,49.9519,0.0,2020-10-25 07:00:00.028800,2020-10-25 07:59:59.971200
7152,7152,298.333333,298.375,736.824118,57.5325,0.0,2020-10-25 07:59:59.971200,2020-10-25 09:00:00.000000
7153,7153,298.375,298.416667,752.82641,51.6234,0.0,2020-10-25 09:00:00.000000,2020-10-25 10:00:00.028800
7154,7154,298.416667,298.458333,774.597507,60.582,0.0,2020-10-25 10:00:00.028800,2020-10-25 10:59:59.971200
7155,7155,298.458333,298.5,791.993807,62.0998,0.0,2020-10-25 10:59:59.971200,2020-10-25 12:00:00.000000
7156,7156,298.5,298.541667,798.028514,53.4765,0.0,2020-10-25 12:00:00.000000,2020-10-25 13:00:00.028800
7157,7157,298.541667,298.583333,808.285584,54.9756,0.0,2020-10-25 13:00:00.028800,2020-10-25 13:59:59.971200
7158,7158,298.583333,298.625,813.092757,57.0691,0.0,2020-10-25 13:59:59.971200,2020-10-25 15:00:00.000000
7159,7159,298.625,298.666667,,99999.9999,0.682,2020-10-25 15:00:00.000000,2020-10-25 16:00:00.028800
7160,7160,298.666667,298.708333,,99999.9999,0.682,2020-10-25 16:00:00.028800,2020-10-25 16:59:59.971200
7161,7161,298.708333,298.75,773.054548,54.6156,0.0,2020-10-25 16:59:59.971200,2020-10-25 18:00:00.000000
7162,7162,298.75,298.791667,770.812306,49.9771,0.0,2020-10-25 18:00:00.000000,2020-10-25 19:00:00.028800
7163,7163,298.791667,298.833333,786.088103,50.4492,0.0,2020-10-25 19:00:00.028800,2020-10-25 19:59:59.971200
7164,7164,298.833333,298.875,795.784798,54.5296,0.0,2020-10-25 19:59:59.971200,2020-10-25 21:00:00.000000
7165,7165,298.875,298.916667,802.995923,51.0298,0.0,2020-10-25 21:00:00.000000,2020-10-25 22:00:00.028800
7166,7166,298.916667,298.958333,808.828692,51.6653,0.0,2020-10-25 22:00:00.028800,2020-10-25 22:59:59.971200
7167,7167,298.958333,299.0,811.427659,47.5484,0.0,2020-10-25 22:59:59.971200,2020-10-26 00:00:00.000000
7168,7168,299.0,299.041667,810.118439,47.3999,0.0,2020-10-26 00:00:00.000000,2020-10-26 01:00:00.028800
7169,7169,299.041667,299.083333,,99999.9999,0.682,2020-10-26 01:00:00.028800,2020-10-26 01:59:59.971200
7170,7170,299.083333,299.125,791.388644,49.8256,0.0,2020-10-26 01:59:59.971200,2020-10-26 03:00:00.000000
7171,7171,299.125,299.166667,759.642833,55.7093,0.0,2020-10-26 03:00:00.000000,2020-10-26 04:00:00.028800
7172,7172,299.166667,299.208333,,99999.9999,0.682,2020-10-26 04:00:00.028800,2020-10-26 04:59:59.971200
7173,7173,299.208333,299.25,,99999.9999,0.682,2020-10-26 04:59:59.971200,2020-10-26 06:00:00.000000
7174,7174,299.25,299.291667,726.960804,43.2224,0.0,2020-10-26 06:00:00.000000,2020-10-26 07:00:00.028800
7175,7175,299.291667,299.333333,745.987072,54.8045,0.0,2020-10-26 07:00:00.028800,2020-10-26 07:59:59.971200
7176,7176,299.333333,299.375,774.91453,54.33,0.0,2020-10-26 07:59:59.971200,2020-10-26 09:00:00.000000
7177,7177,299.375,299.416667,804.401574,56.9665,0.0,2020-10-26 09:00:00.000000,2020-10-26 10:00:00.028800
7178,7178,299.416667,299.458333,819.071247,53.7318,0.0,2020-10-26 10:00:00.028800,2020-10-26 10:59:59.971200
7179,7179,299.458333,299.5,821.060154,53.5271,0.0,2020-10-26 10:59:59.971200,2020-10-26 12:00:00.000000
7180,7180,299.5,299.541667,811.907723,50.3488,0.0,2020-10-26 12:00:00.000000,2020-10-26 13:00:00.028800
7181,7181,299.541667,299.583333,799.187204,47.4541,0.0,2020-10-26 13:00:00.028800,2020-10-26 13:59:59.971200
7182,7182,299.583333,299.625,784.552879,51.1098,0.0,2020-10-26 13:59:59.971200,2020-10-26 15:00:00.000000
7183,7183,299.625,299.666667,768.559152,52.319,0.0,2020-10-26 15:00:00.000000,2020-10-26 16:00:00.028800
7184,7184,299.666667,299.708333,759.365017,47.0875,0.0,2020-10-26 16:00:00.028800,2020-10-26 16:59:59.971200
7185,7185,299.708333,299.75,,99999.9999,0.682,2020-10-26 16:59:59.971200,2020-10-26 18:00:00.000000
7186,7186,299.75,299.791667,726.398776,49.7134,0.0,2020-10-26 18:00:00.000000,2020-10-26 19:00:00.028800
7187,7187,299.791667,299.833333,695.537266,52.5923,0.0,2020-10-26 19:00:00.028800,2020-10-26 19:59:59.971200
7188,7188,299.833333,299.875,,99999.9999,0.682,2020-10-26 19:59:59.971200,2020-10-26 21:00:00.000000
7189,7189,299.875,299.916667,,99999.9999,0.682,2020-10-26 21:00:00.000000,2020-10-26 22:00:00.028800
7190,7190,299.916667,299.958333,664.282153,45.1924,0.0,2020-10-26 22:00:00.028800,2020-10-26 22:59:59.971200
7191,7191,299.958333,300.0,661.558753,56.3826,0.0,2020-10-26 22:59:59.971200,2020-10-27 00:00:00.000000
7192,7192,300.0,300.041667,675.710128,53.1485,0.0,2020-10-27 00:00:00.000000,2020-10-27 01:00:00.028800
7193,7193,300.041667,300.083333,687.83161,47.2989,0.0,2020-10-27 01:00:00.028800,2020-10-27 01:59:59.971200
7194,7194,300.083333,300.125,699.867846,44.6334,0.0,2020-10-27 01:59:59.971200,2020-10-27 03:00:00.000000
7195,7195,300.125,300.166667,709.830978,43.7392,0.0,2020-10-27 03:00:00.000000,2020-10-27 04:00:00.028800
7196,7196,300.166667,300.208333,714.193196,44.9227,0.0,2020-10-27 04:00:00.028800,2020-10-27 04:59:59.971200
7197,7197,300.208333,300.25,718.437161,46.7423,0.0,2020-10-27 04:59:59.971200,2020-10-27 06:00:00.000000
7198,7198,300.25,300.291667,,99999.9999,0.682,2020-10-27 06:00:00.000000,2020-10-27 07:00:00.028800
7199,7199,300.291667,300.333333,696.877031,45.2824,0.0,2020-10-27 07:00:00.028800,2020-10-27 07:59:59.971200
7200,7200,300.333333,300.375,680.902486,44.4259,0.0,2020-10-27 07:59:59.971200,2020-10-27 09:00:00.000000
7201,7201,300.375,300.416667,702.003895,46.3112,0.0,2020-10-27 09:00:00.000000,2020-10-27 10:00:00.028800
7202,7202,300.416667,300.458333,721.559554,53.87,0.0,2020-10-27 10:00:00.028800,2020-10-27 10:59:59.971200
7203,7203,300.458333,300.5,736.699142,58.8502,0.0,2020-10-27 10:59:59.971200,2020-10-27 12:00:00.000000
7204,7204,300.5,300.541667,730.93508,49.1658,0.0,2020-10-27 12:00:00.000000,2020-10-27 13:00:00.028800
7205,7205,300.541667,300.583333,735.106081,60.0281,0.0,2020-10-27 13:00:00.028800,2020-10-27 13:59:59.971200
7206,7206,300.583333,300.625,726.28754,46.3776,0.0,2020-10-27 13:59:59.971200,2020-10-27 15:00:00.000000
7207,7207,300.625,300.666667,,99999.9999,0.682,2020-10-27 15:00:00.000000,2020-10-27 16:00:00.028800
7208,7208,300.666667,300.708333,,99999.9999,0.682,2020-10-27 16:00:00.028800,2020-10-27 16:59:59.971200
7209,7209,300.708333,300.75,681.748571,40.316,0.0,2020-10-27 16:59:59.971200,2020-10-27 18:00:00.000000
7210,7210,300.75,300.791667,676.697528,47.0458,0.0,2020-10-27 18:00:00.000000,2020-10-27 19:00:00.028800
7211,7211,300.791667,300.833333,,99999.9999,0.682,2020-10-27 19:00:00.028800,2020-10-27 19:59:59.971200
7212,7212,300.833333,300.875,678.706984,43.3976,0.0,2020-10-27 19:59:59.971200,2020-10-27 21:00:00.000000
7213,7213,300.875,300.916667,667.831225,41.0479,0.0,2020-10-27 21:00:00.000000,2020-10-27 22:00:00.028800
7214,7214,300.916667,300.958333,693.745633,42.558,0.0,2020-10-27 22:00:00.028800,2020-10-27 22:59:59.971200
7215,7215,300.958333,301.0,722.790246,43.6748,0.0,2020-10-27 22:59:59.971200,2020-10-28 00:00:00.000000
7216,7216,301.0,301.041667,755.697515,39.6731,0.0,2020-10-28 00:00:00.000000,2020-10-28 01:00:00.028800
7217,7217,301.041667,301.083333,770.403113,45.3045,0.0,2020-10-28 01:00:00.028800,2020-10-28 01:59:59.971200
7218,7218,301.083333,301.125,786.647001,46.1522,0.0,2020-10-28 01:59:59.971200,2020-10-28 03:00:00.000000
7219,7219,301.125,301.166667,798.181208,54.4618,0.0,2020-10-28 03:00:00.000000,2020-10-28 04:00:00.028800
7220,7220,301.166667,301.208333,808.211045,44.9028,0.0,2020-10-28 04:00:00.028800,2020-10-28 04:59:59.971200
7221,7221,301.208333,301.25,812.311783,50.1388,0.0,2020-10-28 04:59:59.971200,2020-10-28 06:00:00.000000
7222,7222,301.25,301.291667,817.78124,56.4619,0.0,2020-10-28 06:00:00.000000,2020-10-28 07:00:00.028800
7223,7223,301.291667,301.333333,,99999.9999,0.682,2020-10-28 07:00:00.028800,2020-10-28 07:59:59.971200
7224,7224,301.333333,301.375,,99999.9999,0.682,2020-10-28 07:59:59.971200,2020-10-28 09:00:00.000000
7225,7225,301.375,301.416667,771.357912,40.6227,0.0,2020-10-28 09:00:00.000000,2020-10-28 10:00:00.028800
7226,7226,301.416667,301.458333,768.793527,44.4801,0.0,2020-10-28 10:00:00.028800,2020-10-28 10:59:59.971200
7227,7227,301.458333,301.5,,99999.9999,0.682,2020-10-28 10:59:59.971200,2020-10-28 12:00:00.000000
7228,7228,301.5,301.541667,782.778014,48.7311,0.0,2020-10-28 12:00:00.000000,2020-10-28 13:00:00.028800
7229,7229,301.541667,301.583333,762.524138,45.0752,0.0,2020-10-28 13:00:00.028800,2020-10-28 13:59:59.971200
7230,7230,301.583333,301.625,773.366774,45.1885,0.0,2020-10-28 13:59:59.971200,2020-10-28 15:00:00.000000
7231,7231,301.625,301.666667,784.16124,48.786,0.0,2020-10-28 15:00:00.000000,2020-10-28 16:00:00.028800
7232,7232,301.666667,301.708333,780.105036,38.1566,0.0,2020-10-28 16:00:00.028800,2020-10-28 16:59:59.971200
7233,7233,301.708333,301.75,770.186783,40.1726,0.0,2020-10-28 16:59:59.971200,2020-10-28 18:00:00.000000
7234,7234,301.75,301.791667,759.472183,40.6064,0.0,2020-10-28 18:00:00.000000,2020-10-28 19:00:00.028800
7235,7235,301.791667,301.833333,747.866358,46.1884,0.0,2020-10-28 19:00:00.028800,2020-10-28 19:59:59.971200
7236,7236,301.833333,301.875,,99999.9999,0.682,2020-10-28 19:59:59.971200,2020-10-28 21:00:00.000000
7237,7237,301.875,301.916667,,99999.9999,0.682,2020-10-28 21:00:00.000000,2020-10-28 22:00:00.028800
7238,7238,301.916667,301.958333,677.1872,44.4598,0.0,2020-10-28 22:00:00.028800,2020-10-28 22:59:59.971200
7239,7239,301.958333,302.0,667.719401,48.7919,0.0,2020-10-28 22:59:59.971200,2020-10-29 00:00:00.000000
7240,7240,302.0,302.041667,668.601121,39.2662,0.0,2020-10-29 00:00:00.000000,2020-10-29 01:00:00.028800
7241,7241,302.041667,302.083333,668.046642,52.699,0.0,2020-10-29 01:00:00.028800,2020-10-29 01:59:59.971200
7242,7242,302.083333,302.125,657.597236,43.4156,0.0,2020-10-29 01:59:59.971200,2020-10-29 03:00:00.000000
7243,7243,302.125,302.166667,649.439307,53.706,0.0,2020-10-29 03:00:00.000000,2020-10-29 04:00:00.028800
7244,7244,302.166667,302.208333,635.158065,46.0541,0.0,2020-10-29 04:00:00.028800,2020-10-29 04:59:59.971200
7245,7245,302.208333,302.25,622.969602,43.2284,0.0,2020-10-29 04:59:59.971200,2020-10-29 06:00:00.000000
7246,7246,302.25,302.291667,,99999.9999,0.682,2020-10-29 06:00:00.000000,2020-10-29 07:00:00.028800
7247,7247,302.291667,302.333333,599.20764,43.5254,0.0,2020-10-29 07:00:00.028800,2020-10-29 07:59:59.971200
7248,7248,302.333333,302.375,578.566184,42.4875,0.0,2020-10-29 07:59:59.971200,2020-10-29 09:00:00.000000
7249,7249,302.375,302.416667,,99999.9999,0.682,2020-10-29 09:00:00.000000,2020-10-29 10:00:00.028800
7250,7250,302.416667,302.458333,,99999.9999,0.682,2020-10-29 10:00:00.028800,2020-10-29 10:59:59.971200
7251,7251,302.458333,302.5,571.810984,41.5093,0.0,2020-10-29 10:59:59.971200,2020-10-29 12:00:00.000000
7252,7252,302.5,302.541667,572.93536,45.7828,0.0,2020-10-29 12:00:00.000000,2020-10-29 13:00:00.028800
7253,7253,302.541667,302.583333,589.481598,45.0772,0.0,2020-10-29 13:00:00.028800,2020-10-29 13:59:59.971200
7254,7254,302.583333,302.625,602.85599,48.712,0.0,2020-10-29 13:59:59.971200,2020-10-29 15:00:00.000000
7255,7255,302.625,302.666667,607.791543,43.3636,0.0,2020-10-29 15:00:00.000000,2020-10-29 16:00:00.028800
7256,7256,302.666667,302.708333,615.556789,49.0231,0.0,2020-10-29 16:00:00.028800,2020-10-29 16:59:59.971200
7257,7257,302.708333,302.75,614.347831,46.8973,0.0,2020-10-29 16:59:59.971200,2020-10-29 18:00:00.000000
7258,7258,302.75,302.791667,615.979829,42.5636,0.0,2020-10-29 18:00:00.000000,2020-10-29 19:00:00.028800
7259,7259,302.791667,302.833333,617.416683,42.8229,0.0,2020-10-29 19:00:00.028800,2020-10-29 19:59:59.971200
7260,7260,302.833333,302.875,618.483176,42.1481,0.0,2020-10-29 19:59:59.971200,2020-10-29 21:00:00.000000
7261,7261,302.875,302.916667,618.50481,53.331,0.0,2020-10-29 21:00:00.000000,2020-10-29 22:00:00.028800
7262,7262,302.916667,302.958333,,99999.9999,0.682,2020-10-29 22:00:00.028800,2020-10-29 22:59:59.971200
7263,7263,302.958333,303.0,603.647535,43.5039,0.0,2020-10-29 22:59:59.971200,2020-10-30 00:00:00.000000
7264,7264,303.0,303.041667,589.340394,43.5722,0.0,2020-10-30 00:00:00.000000,2020-10-30 01:00:00.028800
7265,7265,303.041667,303.083333,,99999.9999,0.682,2020-10-30 01:00:00.028800,2020-10-30 01:59:59.971200
7266,7266,303.083333,303.125,,99999.9999,0.682,2020-10-30 01:59:59.971200,2020-10-30 03:00:00.000000
7267,7267,303.125,303.166667,596.58408,53.0042,0.0,2020-10-30 03:00:00.000000,2020-10-30 04:00:00.028800
7268,7268,303.166667,303.208333,593.509613,48.9664,0.0,2020-10-30 04:00:00.028800,2020-10-30 04:59:59.971200
7269,7269,303.208333,303.25,607.096631,47.3702,0.0,2020-10-30 04:59:59.971200,2020-10-30 06:00:00.000000
7270,7270,303.25,303.291667,618.628741,46.7124,0.0,2020-10-30 06:00:00.000000,2020-10-30 07:00:00.028800
7271,7271,303.291667,303.333333,626.568187,46.649,0.0,2020-10-30 07:00:00.028800,2020-10-30 07:59:59.971200
7272,7272,303.333333,303.375,632.2922,53.982,0.0,2020-10-30 07:59:59.971200,2020-10-30 09:00:00.000000
7273,7273,303.375,303.416667,643.279957,50.726,0.0,2020-10-30 09:00:00.000000,2020-10-30 10:00:00.028800
7274,7274,303.416667,303.458333,645.362869,51.4197,0.0,2020-10-30 10:00:00.028800,2020-10-30 10:59:59.971200
7275,7275,303.458333,303.5,,99999.9999,0.682,2020-10-30 10:59:59.971200,2020-10-30 12:00:00.000000
7276,7276,303.5,303.541667,627.096841,49.2124,0.0,2020-10-30 12:00:00.000000,2020-10-30 13:00:00.028800
7277,7277,303.541667,303.583333,608.253637,53.7717,0.0,2020-10-30 13:00:00.028800,2020-10-30 13:59:59.971200
7278,7278,303.583333,303.625,612.744872,49.8301,0.0,2020-10-30 13:59:59.971200,2020-10-30 15:00:00.000000
7279,7279,303.625,303.666667,623.96052,54.8962,0.0,2020-10-30 15:00:00.000000,2020-10-30 16:00:00.028800
7280,7280,303.666667,303.708333,629.984636,52.0573,0.0,2020-10-30 16:00:00.028800,2020-10-30 16:59:59.971200
7281,7281,303.708333,303.75,634.763773,52.8663,0.0,2020-10-30 16:59:59.971200,2020-10-30 18:00:00.000000
7282,7282,303.75,303.791667,638.315234,45.5846,0.0,2020-10-30 18:00:00.000000,2020-10-30 19:00:00.028800
7283,7283,303.791667,303.833333,642.164991,47.0417,0.0,2020-10-30 19:00:00.028800,2020-10-30 19:59:59.971200
7284,7284,303.833333,303.875,,99999.9999,0.682,2020-10-30 19:59:59.971200,2020-10-30 21:00:00.000000
7285,7285,303.875,303.916667,,99999.9999,0.682,2020-10-30 21:00:00.000000,2020-10-30 22:00:00.028800
7286,7286,303.916667,303.958333,621.904733,48.9754,0.0,2020-10-30 22:00:00.028800,2020-10-30 22:59:59.971200
7287,7287,303.958333,304.0,618.210513,54.9491,0.0,2020-10-30 22:59:59.971200,2020-10-31 00:00:00.000000
7288,7288,304.0,304.041667,,99999.9999,0.682,2020-10-31 00:00:00.000000,2020-10-31 01:00:00.028800
7289,7289,304.041667,304.083333,628.329301,51.6959,0.0,2020-10-31 01:00:00.028800,2020-10-31 01:59:59.971200
7290,7290,304.083333,304.125,615.284245,54.2976,0.0,2020-10-31 01:59:59.971200,2020-10-31 03:00:00.000000
7291,7291,304.125,304.166667,630.022393,52.8077,0.0,2020-10-31 03:00:00.000000,2020-10-31 04:00:00.028800
7292,7292,304.166667,304.208333,646.276146,43.9312,0.0,2020-10-31 04:00:00.028800,2020-10-31 04:59:59.971200
7293,7293,304.208333,304.25,661.933692,48.6184,0.0,2020-10-31 04:59:59.971200,2020-10-31 06:00:00.000000
7294,7294,304.25,304.291667,671.137908,49.386,0.0,2020-10-31 06:00:00.000000,2020-10-31 07:00:00.028800
7295,7295,304.291667,304.333333,683.79435,48.4226,0.0,2020-10-31 07:00:00.028800,2020-10-31 07:59:59.971200
7296,7296,304.333333,304.375,690.969779,53.8986,0.0,2020-10-31 07:59:59.971200,2020-10-31 09:00:00.000000
7297,7297,304.375,304.416667,696.465546,46.9568,0.0,2020-10-31 09:00:00.000000,2020-10-31 10:00:00.028800
7298,7298,304.416667,304.458333,707.32572,47.3189,0.0,2020-10-31 10:00:00.028800,2020-10-31 10:59:59.971200
7299,7299,304.458333,304.5,710.740451,61.4424,0.0,2020-10-31 10:59:59.971200,2020-10-31 12:00:00.000000
7300,7300,304.5,304.541667,,99999.9999,0.682,2020-10-31 12:00:00.000000,2020-10-31 13:00:00.028800
7301,7301,304.541667,304.583333,,99999.9999,0.682,2020-10-31 13:00:00.028800,2020-10-31 13:59:59.971200
7302,7302,304.583333,304.625,689.411035,57.3382,0.0,2020-10-31 13:59:59.971200,2020-10-31 15:00:00.000000
7303,7303,304.625,304.666667,689.486638,50.3641,0.0,2020-10-31 15:00:00.000000,2020-10-31 16:00:00.028800
7304,7304,304.666667,304.708333,,99999.9999,0.682,2020-10-31 16:00:00.028800,2020-10-31 16:59:59.971200
7305,7305,304.708333,304.75,697.190349,55.6694,0.0,2020-10-31 16:59:59.971200,2020-10-31 18:00:00.000000
7306,7306,304.75,304.791667,675.848109,43.2149,0.0,2020-10-31 18:00:00.000000,2020-10-31 19:00:00.028800
7307,7307,304.791667,304.833333,690.989796,51.0349,0.0,2020-10-31 19:00:00.028800,2020-10-31 19:59:59.971200
7308,7308,304.833333,304.875,706.795855,47.9268,0.0,2020-10-31 19:59:59.971200,2020-10-31 21:00:00.000000
7309,7309,304.875,304.916667,718.804289,60.0117,0.0,2020-10-31 21:00:00.000000,2020-10-31 22:00:00.028800
7310,7310,304.916667,304.958333,721.556104,53.2846,0.0,2020-10-31 22:00:00.028800,2020-10-31 22:59:59.971200
7311,7311,304.958333,305.0,722.068405,57.125,0.0,2020-10-31 22:59:59.971200,2020-11-01 00:00:00.000000
7312,7312,305.0,305.041667,723.233049,57.1747,0.0,2020-11-01 00:00:00.000000,2020-11-01 01:00:00.028800
7313,7313,305.041667,305.083333,,99999.9999,0.682,2020-11-01 01:00:00.028800,2020-11-01 01:59:59.971200
7314,7314,305.083333,305.125,,99999.9999,0.682,2020-11-01 01:59:59.971200,2020-11-01 03:00:00.000000
7315,7315,305.125,305.166667,671.757073,50.7482,0.0,2020-11-01 03:00:00.000000,2020-11-01 04:00:00.028800
7316,7316,305.166667,305.208333,662.767008,46.4687,0.0,2020-11-01 04:00:00.028800,2020-11-01 04:59:59.971200
7317,7317,305.208333,305.25,656.640652,46.5112,0.0,2020-11-01 04:59:59.971200,2020-11-01 06:00:00.000000
7318,7318,305.25,305.291667,663.860231,37.4822,0.0,2020-11-01 06:00:00.000000,2020-11-01 07:00:00.028800
7319,7319,305.291667,305.333333,661.117965,49.2954,0.0,2020-11-01 07:00:00.028800,2020-11-01 07:59:59.971200
7320,7320,305.333333,305.375,651.259779,44.7154,0.0,2020-11-01 07:59:59.971200,2020-11-01 09:00:00.000000
7321,7321,305.375,305.416667,647.082411,54.0616,0.0,2020-11-01 09:00:00.000000,2020-11-01 10:00:00.028800
7322,7322,305.416667,305.458333,647.178953,50.841,0.0,2020-11-01 10:00:00.028800,2020-11-01 10:59:59.971200
7323,7323,305.458333,305.5,,99999.9999,0.682,2020-11-01 10:59:59.971200,2020-11-01 12:00:00.000000
